name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
CAT Scale at TA Madison DeForest,cat-scales,DeForest,WI,cat-scale-at-ta-madison-deforest-deforest-wi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Truckers Inn (Pilot/ONE9 dealer),truck-stops,DeForest,WI,truckers-inn-pilot-one9-dealer-deforest-wi,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Edgerton Travel Plaza (Roady's),truck-stops,Edgerton,WI,edgerton-travel-plaza-roady-s-edgerton-wi,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Janesville (TravelCenters of America #071),truck-stops,Janesville,WI,ta-janesville-travelcenters-of-america-071-janesville-wi,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at TA Janesville,cat-scales,Janesville,WI,cat-scale-at-ta-janesville-janesville-wi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Road Ranger Travel Center - Janesville,truck-stops,Janesville,WI,road-ranger-travel-center-janesville-janesville-wi,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #289 - Beloit,truck-stops,Beloit,WI,pilot-travel-center-289-beloit-beloit-wi,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Beloit,cat-scales,Beloit,WI,cat-scale-at-pilot-beloit-beloit-wi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Speedway - Beloit,truck-stops,Beloit,WI,speedway-beloit-beloit-wi,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pomp's Tire Service - Janesville,tire-repair,Janesville,WI,pomp-s-tire-service-janesville-janesville-wi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Dewey's Towing & Recovery,roadside-service,Beloit,WI,dewey-s-towing-recovery-beloit-wi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Beloit Safety & Weight Enforcement Facility,weigh-stations,Beloit,WI,beloit-safety-weight-enforcement-facility-beloit-wi,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Janesville Safety Rest Area (SRA 17),parking,Janesville,WI,janesville-safety-rest-area-sra-17-janesville-wi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Beloit Welcome Center / Travel Information Center,parking,Beloit,WI,beloit-welcome-center-travel-information-center-beloit-wi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Blackhawk Technical College - CDL Training,cdl-schools,Janesville,WI,blackhawk-technical-college-cdl-training-janesville-wi,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Exit number; Verified coordinates; Phone; Amenities; Verified date; Approved reviews
Madison College - Truck Driving (ELDT/CDL),cdl-schools,Madison,WI,madison-college-truck-driving-eldt-cdl-madison-wi,,44,Needs work,needs-geocoding,,import-unpublished,"completeness 44, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Amenities; Verified date; Approved reviews
