listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action
000c91b2-9827-443c-8669-5f07c833f485,Naples Truck and Tire,tire-repair,3884 Prospect Ave,Naples,FL,34104,,,26.156901,-81.760306,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3884 Prospect Ave, Naples, FL 34104; matched: 3884 PROSPECT AVE, NAPLES, FL, 34104",ready
00151f69-dcb6-4510-ac9e-19f6c5ba77a2,Truck Parking Club - 6180 Benore Rd (Toledo),parking,6180 Benore Rd,Toledo,OH,43612,,,41.729176,-83.527249,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6180 Benore Rd, Toledo, OH 43612; matched: 6180 BENORE RD, TOLEDO, OH, 43612",ready
00ced50d-f1f6-4e29-9a16-1b866beedef0,CAT Scale at Pilot Travel Center #441,cat-scales,3240 Point Mallard Parkway SE,Priceville,AL,35603,,,34.537289,-86.911221,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3240 Point Mallard Parkway SE, Priceville, AL 35603; matched: 3240 POINT MALLARD PKWY SE, DECATUR, AL, 35603",ready
00da872b-f8e1-4216-87b8-2991147f166f,"Truck Parking Club - 750 Buckeye Rd (Lima, bobtail)",parking,750 Buckeye Rd,Lima,OH,45804,,,40.708588,-84.114709,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 750 Buckeye Rd, Lima, OH 45804; matched: 750 BUCKEYE RD, LIMA, OH, 45804",ready
02249e40-0250-4d39-8929-73504935f55f,Truck Parking Club - 435 Dura Ave (Toledo),parking,435 Dura Ave,Toledo,OH,43612,,,41.700648,-83.536940,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 435 Dura Ave, Toledo, OH 43612; matched: 435 DURA AVE, TOLEDO, OH, 43612",ready
0233ead3-771d-4d86-ba66-186665572f7d,King's Towing & Recovery LLC,roadside-service,2423 W Main St,Clarksville,AR,72830,,,35.471374,-93.514254,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2423 W Main St, Clarksville, AR 72830; matched: 2423 W MAIN ST, CLARKSVILLE, AR, 72830",ready
0244b320-2bb1-4d47-a16f-53da1663fa6b,CAT Scale at Pilot Travel Center #411,cat-scales,921 Murfreesboro Rd,Lebanon,TN,37090,,,36.179245,-86.300334,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 921 Murfreesboro Rd, Lebanon, TN 37090; matched: 921 MURFREESBORO RD, LEBANON, TN, 37090",ready
025700b8-af4a-4322-96c1-64fff65ec6b4,Love's Travel Stop #435 (Ruther Glen),truck-stops,23845 Rogers Clark Blvd,Ruther Glen,VA,22546,,,37.938277,-77.466413,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 23845 Rogers Clark Blvd, Ruther Glen, VA 22546; matched: 23845 ROGERS CLARK BLVD, RUTHER GLEN, VA, 22546",ready
02cc4878-abf2-44a6-9495-7fbd598d4bc3,Spirit Travel Center,truck-stops,192 Highway 83,Evergreen,AL,36401,,,31.460003,-86.970169,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 192 Highway 83, Evergreen, AL 36401; matched: 192 STATE RTE 83, EVERGREEN, AL, 36401",ready
03ed38e8-cad2-426a-9624-021532e389b4,Uniontown Fuel Stop,truck-stops,11786 E State Road 250,Crothersville,IN,47274,,,38.843671,-85.818119,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 11786 E State Road 250, Crothersville, IN 47274; matched: 11786 E STATE RD 250, CROTHERSVILLE, IN, 47229",ready
042f917c-41af-484c-899b-051ebf3194f9,Truck Parking Club - Seymour (1001 S Commerce Dr),parking,1001 S Commerce Dr,Seymour,IN,47274,,,38.946897,-85.842802,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1001 S Commerce Dr, Seymour, IN 47274; matched: 1001 S COMMERCE DR, SEYMOUR, IN, 47274",ready
04ba3188-26b8-4f28-b7aa-b90da2745d91,"CAT Scale — Flying J #895, Woodhaven",cat-scales,21055 West Rd,Woodhaven,MI,48183,,,42.139119,-83.238172,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 21055 West Rd, Woodhaven, MI 48183; matched: 21055 WEST RD, WOODHAVEN, MI, 48183",ready
04e8fad7-c564-4879-95ba-91816d3b1074,"CAT Scale — TA Travel Center #288, Lake City",cat-scales,14197 S US Highway 441,Lake City,FL,32024,,,29.996262,-82.597282,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 14197 S US Highway 441, Lake City, FL 32024; matched: 14197 S US HWY 441, LAKE CITY, FL, 32024",ready
0590d8cb-a505-4dfe-bdd6-5ce120d04412,Blue Beacon Truck Wash of Little Rock,truck-washes,3210 Valentine Rd,North Little Rock,AR,72117,,,34.823607,-92.096193,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3210 Valentine Rd, North Little Rock, AR 72117; matched: 3210 E VALENTINE RD, NORTH LITTLE ROCK, AR, 72117",ready
05c5310e-ad0b-4447-8ebb-2d944b974f0d,Howard Johnson by Wyndham Tifton GA I-75,hotels-truck-parking,579 Old Omega Rd,Tifton,GA,31794,,,31.440850,-83.529053,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 579 Old Omega Rd, Tifton, GA 31794; matched: 579 OLD OMEGA RD, TIFTON, GA, 31794",ready
05e3d706-abe8-45ac-9a05-7da2c4ddf937,CAT Scale at Flying J Lebanon #652,cat-scales,520 S State Rd 39,Lebanon,IN,46052,,,40.028762,-86.474077,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 520 S State Rd 39, Lebanon, IN 46052; matched: 520 STATE RD 39, LEBANON, IN, 46052",ready
060c2ac4-6fdf-40d2-83e8-f888143d35dc,United CDL Academy,cdl-schools,1300 W Beaver St,Jacksonville,FL,32209,,,30.336378,-81.676130,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1300 W Beaver St, Jacksonville, FL 32209; matched: 1300 W BEAVER ST, JACKSONVILLE, FL, 32209",ready
065b431c-e56b-493b-a68a-b9ba7e309d23,TA Truck Service - Petro West Memphis,roadside-service,3900 Petro Rd,West Memphis,AR,72301,,,35.153546,-90.135534,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3900 Petro Rd, West Memphis, AR 72301; matched: 3900 PETRO RD, WEST MEMPHIS, AR, 72301",ready
0666ef38-a91d-4a71-b242-f94f4a45cca2,"CAT Scale — Flying J Travel Center #97, Vandalia",cat-scales,175 Northwoods Blvd,Vandalia,OH,45377,,,39.901206,-84.194789,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 175 Northwoods Blvd, Vandalia, OH 45377; matched: 175 NORTHWOODS BLVD, VANDALIA, OH, 45377",ready
06ea73db-318b-4f90-812a-353ddb570b13,Super 8 by Wyndham Grayling (Fick & Sons),hotels-truck-parking,5828 Nelson A Miles Pkwy,Grayling,MI,49738,,,44.600330,-84.712413,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5828 Nelson A Miles Pkwy, Grayling, MI 49738; matched: 5828 NELSON A MILES PKWY, GRAYLING, MI, 49738",ready
06f08845-dcc4-42ec-ba62-5d3c2c28faa6,Truck Parking Club - Marr Rd Lot,parking,5610 N Marr Rd,Columbus,IN,,,,39.257328,-85.884304,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5610 N Marr Rd, Columbus, IN; matched: 5610 MARR RD, COLUMBUS, IN, 47203",ready
076b546a-e264-4c18-abfc-bb32380ceaf5,"Motel 6 Georgetown, KY - Lexington North",hotels-truck-parking,401 Cherry Blossom Way,Georgetown,KY,40324,,,38.275262,-84.554786,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 401 Cherry Blossom Way, Georgetown, KY 40324; matched: 401 CHERRY BLOSSOM WAY, GEORGETOWN, KY, 40324",ready
07c9a38a-fd7d-4453-907e-25c65f54f3fd,Love's Truck Care - Love's Travel Stop #429,tire-repair,130 W Trinity Ln,Nashville,TN,37207,,,36.206200,-86.773258,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 130 W Trinity Ln, Nashville, TN 37207; matched: 130 W TRINITY LN, NASHVILLE, TN, 37207",ready
07d998a5-79fa-4b95-b63f-7bbeb29ca62e,Pilot Travel Center #406,truck-stops,9211 Lewisburg Highway,Cornersville,TN,37047,,,35.304676,-86.884102,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 9211 Lewisburg Highway, Cornersville, TN 37047; matched: 9211 LEWISBURG HWY, CORNERSVILLE, TN, 37047",ready
08661573-91b9-49cf-9232-e8fed94860f0,Days Inn by Wyndham Forrest City,hotels-truck-parking,200 Holiday Dr,Forrest City,AR,72335,,,35.039158,-90.788181,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 200 Holiday Dr, Forrest City, AR 72335; matched: 200 HOLIDAY DR, FORREST CITY, AR, 72335",ready
08b40c31-f1c3-47c0-b278-00c622cedcba,Specialized Truck Repair - Kingston Springs,roadside-service,155 Petro Rd,Kingston Springs,TN,37082,,,36.082382,-87.093542,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 155 Petro Rd, Kingston Springs, TN 37082; matched: 155 PETRO RD, KINGSTON SPRINGS, TN, 37082",ready
090acdd8-3db7-40af-8c57-85e784bb49d8,Goodyear Commercial Tire & Service Centers #408,tire-repair,2539 Burr St,Gary,IN,46406,,,41.572776,-87.403299,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2539 Burr St, Gary, IN 46406; matched: 2539 BURR ST, GARY, IN, 46406",ready
096dd2fe-80a1-441b-a700-dbea8e1455c2,America's Truck Stop,truck-stops,2100 Jonesboro Rd SE,Atlanta,GA,30315,,,33.696890,-84.369806,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2100 Jonesboro Rd SE, Atlanta, GA 30315; matched: 2100 JONESBORO RD SE, ATLANTA, GA, 30315",ready
09974385-8c93-4bb5-be59-13552b53e2b3,TA Denmark (TravelCenters of America #245),truck-stops,155 Highway 138 (Providence Road),Denmark,TN,38391,,,35.603454,-89.054401,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 155 Highway 138 (Providence Road), Denmark, TN 38391; matched: 138 PROVIDENCE RD, DENMARK, TN, 38391",ready
0a0c7a0d-2fb0-4201-a93f-b934e2617b5b,Petro Kenly 95 #395,truck-stops,923 Johnston Pkwy,Kenly,NC,27542,,,35.581360,-78.146582,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 923 Johnston Pkwy, Kenly, NC 27542; matched: 923 JOHNSTON PKWY, KENLY, NC, 27542",ready
0a51733c-8243-4972-be0c-fd9b39dea490,Speedco at Love's Travel Stop #791,tire-repair,13820 US-641 N,Holladay,TN,38341,,,35.860466,-88.084510,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13820 US-641 N, Holladay, TN 38341; matched: 13820 US HWY 641 S, HOLLADAY, TN, 38341",ready
0b2df467-c976-472b-bd9f-45a8cbd17039,Circle K Truck Stop (Bradenton),truck-stops,6410 E State Road 64,Bradenton,FL,34208,,,27.492527,-82.481201,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6410 E State Road 64, Bradenton, FL 34208; matched: 6410 E STATE RD 64, BRADENTON, FL, 34208",ready
0b661f90-b412-443b-920a-0e3e56a199aa,Crazy D's,truck-stops,13550 S US 231,Remington,IN,47977,,,40.814932,-87.154307,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13550 S US 231, Remington, IN 47977; matched: 13550 US HWY 231, REMINGTON, IN, 47977",ready
0b9d7041-33c5-4e04-9f78-feae94df3de4,Goodyear Commercial Tire & Service Center,tire-repair,102 Triport Rd,Georgetown,KY,40324,,,38.275089,-84.553442,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 102 Triport Rd, Georgetown, KY 40324; matched: 102 TRIPORT RD, GEORGETOWN, KY, 40324",ready
0c0c4cac-8771-4987-becf-d13a6fb414e6,"CAT Scale — Love's Travel Stop #618, Sadieville",cat-scales,313 Porter Rd,Sadieville,KY,40370,,,38.379233,-84.572019,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 313 Porter Rd, Sadieville, KY 40370; matched: 313 PORTER RD, SADIEVILLE, KY, 40370",ready
0d70ce2a-08a6-478f-a91b-b626f7086ab3,Truck Parking Club - 1290 N Monroe St (Monroe),parking,1290 N Monroe St,Monroe,MI,48162,,,41.933654,-83.389769,medium,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1290 N Monroe St, Monroe, MI 48162; matched: 1290 N MONROE ST, MONROE, MI, 48162",manual-review
0d9f969f-916e-40b3-a489-b04d8e20ad2d,Road Ranger Travel Center,truck-stops,2202 N Main St,Brinkley,AR,72021,,,34.912366,-91.195630,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2202 N Main St, Brinkley, AR 72021; matched: 2202 N MAIN ST, BRINKLEY, AR, 72021",ready
0dacd3b0-435a-46af-9e4f-da23099fc2bb,TD Commercial Tire,tire-repair,925 N Ocean St,Jacksonville,FL,32202,,,30.332935,-81.654696,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 925 N Ocean St, Jacksonville, FL 32202; matched: 925 OCEAN ST, JACKSONVILLE, FL, 32202",ready
0e24e007-db84-40db-bfc1-222e5d0eebad,Truck Wash at Jack's Truck Stop,truck-washes,1639 County Road 437,Cullman,AL,35055,,,34.116210,-86.863121,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1639 County Road 437, Cullman, AL 35055; matched: 1639 CO RD 437, CULLMAN, AL, 35055",ready
0e42a2e6-13be-43c8-abe1-1ae11efdd4ae,Duncan Road Shell,truck-stops,6117 Duncan Rd,Punta Gorda,FL,,,,26.943482,-82.010761,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6117 Duncan Rd, Punta Gorda, FL; matched: 6117 DUNCAN RD, PUNTA GORDA, FL, 33950",ready
0ecffefe-7964-4da6-9052-c230adc0a249,Flying J Travel Center #695,truck-stops,420 East Main Street,Beaverdam,OH,45808,,,40.833061,-83.965796,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 420 East Main Street, Beaverdam, OH 45808; matched: 420 E MAIN ST, BEAVERDAM, OH, 45808",ready
0ed35738-c7a2-48d8-9bd5-dad944cf9d9d,Blue Beacon Truck Wash - Whitestown,truck-washes,4007 S Indianapolis Rd,Lebanon,IN,46052,,,39.982040,-86.399847,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 4007 S Indianapolis Rd, Lebanon, IN 46052; matched: 4007 INDIANAPOLIS RD, LEBANON, IN, 46052",ready
0f062a6c-091f-4f1f-a5b9-3a3876fd755a,Shell Oil of Clarksville,truck-stops,1306 S Rogers St,Clarksville,AR,,,,35.451665,-93.465421,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1306 S Rogers St, Clarksville, AR; matched: 1306 S ROGERS, CLARKSVILLE, AR, 72830",ready
0fda85a9-364c-4541-99d7-fac38c8f755e,Pilot Travel Center #4562,truck-stops,2607 Scrubby Bluff Rd,Kingsland,GA,31548,,,30.760935,-81.658233,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2607 Scrubby Bluff Rd, Kingsland, GA 31548; matched: 2607 SCRUBBY BLUFF RD, KINGSLAND, GA, 31548",ready
103d2a5b-3b82-4062-b665-c34a02e55421,"Truck Parking Club - 693 Karen Dr, Ringgold",parking,693 Karen Dr,Ringgold,GA,30736,,,34.967900,-85.209162,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 693 Karen Dr, Ringgold, GA 30736; matched: 693 KAREN DR, RINGGOLD, GA, 30736",ready
104adff6-82d2-42b0-9d1b-1a8ef5b55a2a,Truck Parking Club - 830 Byrley Rd (Corbin),parking,830 Byrley Rd,Corbin,KY,40701,,,36.972156,-84.107960,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 830 Byrley Rd, Corbin, KY 40701; matched: 830 BYRLEY RD, CORBIN, KY, 40701",ready
11ed7674-3739-4cfa-9433-51c982f1d544,CAT Scale at ONE9 Travel Center #226,cat-scales,505 Patriot Dr,Dandridge,TN,37725,,,36.039079,-83.444215,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 505 Patriot Dr, Dandridge, TN 37725; matched: 505 PATRIOT DR, DANDRIDGE, TN, 37725",ready
1288759e-4934-4d85-ba1a-ea9684af445f,Monroe Truck & RV Wash,truck-washes,1840 Frenchtown Center Dr,Monroe,MI,48162,,,41.933044,-83.353968,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1840 Frenchtown Center Dr, Monroe, MI 48162; matched: 1840 FRENCHTOWN CENTER DR, MONROE, MI, 48162",ready
12cb5734-b6f3-48d8-adc1-71b693367a2a,Love's Travel Stop #877 (Good Hope),truck-stops,497 County Road 222,Cullman,AL,35055,,,34.130125,-86.864694,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 497 County Road 222, Cullman, AL 35055; matched: 497 CO RD 222, CULLMAN, AL, 35055",ready
12fa9201-e925-4e5c-8c73-6f1037cd4082,Barney's Convenience Mart,truck-stops,28311 Crossroads Pkwy,Rossford,OH,43460,,,41.563358,-83.578897,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 28311 Crossroads Pkwy, Rossford, OH 43460; matched: 28311 CROSSROADS PKWY, ROSSFORD, OH, 43460",ready
1331b4e0-334f-40ce-b89d-d92cb15d76f6,Circle K (Pelham Truck Stop),truck-stops,715 Cahaba Valley Rd,Pelham,AL,35124,,,33.337064,-86.780978,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 715 Cahaba Valley Rd, Pelham, AL 35124; matched: 715 CAHABA VALLEY RD, PELHAM, AL, 35124",ready
1339b41e-8930-4c32-a99c-832bffae406e,Stuckey's / Dairy Queen / Exxon of Old Fort,truck-stops,121 Parker Padgett Rd,Old Fort,NC,28762,,,35.637669,-82.143918,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 121 Parker Padgett Rd, Old Fort, NC 28762; matched: 121 PARKER PADGETT RD, OLD FORT, NC, 28762",ready
148b4646-be1e-4eeb-91b4-1cedff83441a,Love's Truck Tire Care - Dayton (S. Edwin C. Moses Blvd),tire-repair,2217 S Edwin C Moses Blvd,Dayton,OH,,,,39.732510,-84.209212,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2217 S Edwin C Moses Blvd, Dayton, OH; matched: 2217 S EDWIN C MOSES BLVD, DAYTON, OH, 45417",ready
15061bb1-5399-4e9e-bf46-36a8cf0fc784,Studio 6 Hickory,hotels-truck-parking,484 U.S. Highway 70 SW,Hickory,NC,,,,35.719926,-81.346223,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 484 U.S. Highway 70 SW, Hickory, NC; matched: 484 US HWY 70, HICKORY, NC, 28602",ready
152dcf8e-4366-4317-9e54-0e6d716a59af,"CAT Scale — Flying J Travel Center #664, Walton",cat-scales,13019 Walton Verona Rd,Walton,KY,41094,,,38.858317,-84.624688,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13019 Walton Verona Rd, Walton, KY 41094; matched: 13019 WALTON-VERONA RD, WALTON, KY, 41094",ready
1563a9b1-b685-4915-9ef4-eed8e80c4827,A Anytime Anywhere 24 Hour Mobile Truck Repair,roadside-service,2862 Barrett Ave,Macon,GA,31206,,,32.792040,-83.711732,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2862 Barrett Ave, Macon, GA 31206; matched: 2862 BARRETT AVE, MACON, GA, 31206",ready
181dd4e9-f9b8-41ca-9b5d-3d38edf629ab,Studio 6 Suites West Memphis,hotels-truck-parking,210 W Service Rd,West Memphis,AR,72301,,,35.168776,-90.187229,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 210 W Service Rd, West Memphis, AR 72301; matched: 210 W SVC RD, WEST MEMPHIS, AR, 72301",ready
1822b81f-648c-4711-a265-fe1800ccb423,Love's Travel Stop #451,truck-stops,5115 N 300 E,Whiteland,IN,46184,,,39.549787,-86.095809,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5115 N 300 E, Whiteland, IN 46184; matched: 300 WHITELAND RD, WHITELAND, IN, 46184",ready
18b7f760-c662-4d38-9e0c-0a91f1022015,Fuel Mart #783,truck-stops,145 N Dowling St,Austin,IN,47102,,,38.743966,-85.822495,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 145 N Dowling St, Austin, IN 47102; matched: 145 N DOWLING ST, AUSTIN, IN, 47102",ready
18cb36d8-a481-4013-af5d-f4ce70911fa1,Super 8 by Wyndham Richmond,hotels-truck-parking,107 N Keeneland Dr,Richmond,KY,40475,,,37.776659,-84.318822,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 107 N Keeneland Dr, Richmond, KY 40475; matched: 107 N KEENELAND DR, RICHMOND, KY, 40475",ready
18df2837-56f3-4b52-9360-d625614d0910,American Driver Training Academy,cdl-schools,618 Lambson Ln,New Castle,DE,19720,,,39.705252,-75.539945,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 618 Lambson Ln, New Castle, DE 19720; matched: 618 LAMBSON LN, NEW CASTLE, DE, 19720",ready
1973618e-b3f4-4ef1-a494-e982fb8aeac3,TruckParkingClub - Taylor (24420 Pennsylvania Rd),parking,24420 Pennsylvania Rd,Taylor,MI,48180,,,42.183340,-83.271489,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 24420 Pennsylvania Rd, Taylor, MI 48180; matched: 24420 PENNSYLVANIA RD, TAYLOR, MI, 48180",ready
1beb847b-eca9-4b86-a151-558340292504,Flying J Travel Plaza #624 (Dade City / San Antonio),truck-stops,29933 State Road 52,San Antonio,FL,33576,,,28.325553,-82.322268,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 29933 State Road 52, San Antonio, FL 33576; matched: 29933 STATE RD 52, SAN ANTONIO, FL, 33576",ready
1c02288f-f710-4fbd-9d1b-29dfe8967a38,"TruckParkingClub - RecNation Storage, Fort Myers",parking,8930 Laredo Ave,Fort Myers,FL,,,,26.645686,-81.801571,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 8930 Laredo Ave, Fort Myers, FL; matched: 8930 LAREDO AVE, FORT MYERS, FL, 33905",ready
1c18704d-99b4-4644-865c-b0d740b9ccd5,Pilot Travel Center #149 (Flagship),truck-stops,7720 Highway 222,Stanton,TN,38069,,,35.390469,-89.411618,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7720 Highway 222, Stanton, TN 38069; matched: 7720 STATE RTE 222, STANTON, TN, 38069",ready
1c2331c1-e7c3-4f1c-8080-8c77e26ca570,CAT Scale at TA Baltimore,cat-scales,5501 O'Donnell Street,Baltimore,MD,21224,,,39.281166,-76.549108,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5501 O'Donnell Street, Baltimore, MD 21224; matched: 5501 ODONNELL ST, BALTIMORE, MD, 21224",ready
1c486059-1bf4-47b8-845f-e817c22b7674,Days Inn by Wyndham Perryville,hotels-truck-parking,61 Heather Lane,Perryville,MD,21903,,,39.588772,-76.068126,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 61 Heather Lane, Perryville, MD 21903; matched: 61 HEATHER LN, PERRYVILLE, MD, 21903",ready
1c5cf5a8-eda7-4a20-aa0c-d7011ff28f65,"CAT Scale — Circle K, Pelham",cat-scales,715 Cahaba Valley Rd,Pelham,AL,35124,,,33.337064,-86.780978,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 715 Cahaba Valley Rd, Pelham, AL 35124; matched: 715 CAHABA VALLEY RD, PELHAM, AL, 35124",ready
1d1a2d76-46d8-46cc-9759-a9da44e2e53b,CAT Scale at Flying J Travel Center (Hebron),cat-scales,3231 E 181st Ave,Hebron,IN,46341,,,41.289246,-87.310993,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3231 E 181st Ave, Hebron, IN 46341; matched: 3231 E 181ST AVE, HEBRON, IN, 46341",ready
1d38a614-f929-4747-95c3-7ae04f61c4e0,BestDrive Commercial Tire Center - Cartersville,tire-repair,2225 Hwy 411 NE,Cartersville,GA,30121,,,34.238811,-84.776961,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2225 Hwy 411 NE, Cartersville, GA 30121; matched: 2225 US HWY 411, CARTERSVILLE, GA, 30121",ready
1d82a098-865a-4a0a-9c55-c56dc2c9feee,Truck Parking Club - 3350 Stop 8 Rd (Dayton),parking,3350 Stop 8 Rd,Dayton,OH,45414,,,39.834461,-84.186108,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3350 Stop 8 Rd, Dayton, OH 45414; matched: 3350 STOP EIGHT RD, DAYTON, OH, 45414",ready
1de92b6e-da68-4c61-9d31-9e03ca0ebe79,Dishman's Shell Food Mart,truck-stops,3198 Lexington Rd,Richmond,KY,40475,,,37.842984,-84.329593,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3198 Lexington Rd, Richmond, KY 40475; matched: 3198 LEXINGTON RD, RICHMOND, KY, 40475",ready
1e0c5c8d-b62b-4a4b-ba92-9da72d04e6d7,Blue Beacon Truck Wash of Brunswick,truck-washes,2752 US Highway 17 S,Brunswick,GA,31523,,,31.134509,-81.566838,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2752 US Highway 17 S, Brunswick, GA 31523; matched: 2752 US HWY 17, BRUNSWICK, GA, 31523",ready
1e57efa0-5b56-4594-a360-0801367f7795,Quality Inn Seymour I-65,hotels-truck-parking,2075 E Tipton St,Seymour,IN,47274,,,38.958197,-85.850628,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2075 E Tipton St, Seymour, IN 47274; matched: 2075 E TIPTON ST, SEYMOUR, IN, 47274",ready
1e5e8cf7-5200-430a-9b46-ba3712f54745,Saginaw Mobile Truck Repair,roadside-service,400 Federal Ave,Saginaw,MI,48607,,,43.431565,-83.937033,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 400 Federal Ave, Saginaw, MI 48607; matched: 400 FEDERAL AVE, SAGINAW, MI, 48607",ready
1f226de3-a16d-434e-9db3-2cb86dbf9e31,Pilot Travel Center #91,truck-stops,1625 County Road 210 W,Saint Johns,FL,32259,,,30.066703,-81.494353,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1625 County Road 210 W, Saint Johns, FL 32259; matched: 1625 CO RD 210 W, SAINT JOHNS, FL, 32259",ready
1f59471c-8952-4a0c-953a-1bf402096b87,Walter's Truck & Trailer Repair,roadside-service,410 Triport Rd,Georgetown,KY,40324,,,38.284481,-84.551452,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 410 Triport Rd, Georgetown, KY 40324; matched: 410 TRIPORT RD, GEORGETOWN, KY, 40324",ready
1f6e7f3a-9e20-4a57-8eae-d44d24a80243,Love's Travel Stop #429,truck-stops,130 W Trinity Ln,Nashville,TN,37207,,,36.206200,-86.773258,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 130 W Trinity Ln, Nashville, TN 37207; matched: 130 W TRINITY LN, NASHVILLE, TN, 37207",ready
1f7194fb-6df2-483c-b775-ff8cef29738c,CAT Scale at Love's Dillon,cat-scales,1911 Highway 34 W,Dillon,SC,29536,,,34.419969,-79.415872,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1911 Highway 34 W, Dillon, SC 29536; matched: 1911 HWY 34 W, DILLON, SC, 29536",ready
1f830c7e-1a16-4115-930e-f93f59c31b80,Family Express #35,truck-stops,8805 W State Road 114,Rensselaer,IN,47978,,,40.940705,-87.214739,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 8805 W State Road 114, Rensselaer, IN 47978; matched: 8805 STATE RD 114, RENSSELAER, IN, 47978",ready
