source_ref,official_name,brand_family,name,address,city,state,zip,lat,lng,interstate,exit_number,interstate_raw,parking_spaces,fuel_lanes,showers,overnight_parking,parking_restrictions,cat_scale,amenities,has_parking,disposition,db_ids,match_evidence,note
1070,Pilot Travel Center,Pilot,Pilot Travel Center #1070,2464 U.S. Route 66,Santa Rosa,NM,88435,34.946885554042,-104.65187099365306,I-40,277,"I-40/US-84, Exit 277",63,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
310,Pilot Travel Center,Pilot,Pilot Travel Center #310,1405 E Main St,Duncan,SC,29334,34.9154369,-82.1081168,I-85,63,"I-85/SC-290, Exit 63",35,6,8,,,false,Diesel Lanes | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
270,Pilot Travel Center,Pilot,Pilot Travel Center #270,314 Lovell Rd,Knoxville,TN,37934,35.903704365375,-84.1406952139758,I-40,374,"I-40/75, Exit 374",80,7,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
165,Pilot Travel Center,Pilot,Pilot Travel Center #165,2500 N 3rd St,Effingham,IL,62401,39.149186,-88.530599,I-57,162,"I-57/70, Exit 162",100,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
174,Pilot Travel Center,Pilot,Pilot Travel Center #174,500 MS-15,New Albany,MS,38652,34.467802,-89.006085,I-22,64,"I-22, Exit 64",90,7,7,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
317,Pilot Travel Center,Pilot,Pilot Travel Center #317,4500 Hwy 43,Joplin,MO,64804,37.00457624942932,-94.55251308902434,I-44,4,"I-44/MO-43, Exit 4",90,9,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
322,Pilot Travel Center,Pilot,Pilot Travel Center #322,7767 State Route 53,Bath,NY,14810,42.37723877582238,-77.36399323439332,I-86,37,"I-86, Exit 37",70,7,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
346,Pilot Travel Center,Pilot,Pilot Travel Center #346,522 Hwy 601 S,Lugoff,SC,29078,34.19251849604202,-80.68683926441801,I-20,92,"I-20/US-601, Exit 92",60,6,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
370,Pilot Travel Center,Pilot,Pilot Travel Center #370,417 PA-315,Pittston,PA,18640,41.314110735783714,-75.75502052387314,I-81,175,"I-81, Exit 175",58,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
350,Pilot Travel Center,Pilot,Pilot Travel Center #350,1050 US-20,Mountain Home,ID,83647,43.14207101330615,-115.66325638860148,I-84,95,"I-84/US-20, Exit 95",100,9,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
442,Pilot Travel Center,Pilot,Pilot Travel Center #442,1701 MO-84,Hayti,MO,63851,36.227528697642846,-89.72536741120311,I-55,19,"I-55, Exit 19",120,9,8,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
468,Pilot Travel Center,Pilot,Pilot Travel Center #468,815 US-24,Gilman,IL,60938,40.75077462353107,-88.00137825353703,I-57,283,"I-57, Exit 283",80,7,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
470,Flying J Travel Center,Flying J,Flying J Travel Center #470,1191 70th Ave,Roberts,WI,54023,44.96303699688667,-92.56048288731287,I-94,10,"I-94/US-65, Exit 10",86,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
485,Pilot Travel Center,Pilot,Pilot Travel Center #485,5625 W Winnemucca Blvd,Winnemucca,NV,89445,40.93132237801621,-117.80431568968169,I-80,173,"I-80, Exit 173",43,7,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
592,Pilot Travel Center,Pilot,Pilot Travel Center #592,2195 Hwy 6 and 50,Grand Junction,CO,81505,39.1125035,-108.6481721,I-70,26,"I-70, Exit 26",69,8,5,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
607,Flying J Travel Center,Flying J,Flying J Travel Center #607,3400 Service Loop Rd,West Memphis,AR,72301,35.15415439265023,-90.14396355128943,I-40,"280/I-55, Exit 4","I-40, Exit 280/I-55, Exit 4",225,12,12,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,394f5b7a-2970-453b-91d4-fc87c30a51a0 32e1f8ab-7b2c-425d-b046-bf14bd3e1a0a,store_number,"1 colocated service row(s), no map pin"
657,Flying J Dealer,Flying J,Flying J Dealer #657,2524 E Wyatt Earp Blvd,Dodge City,KS,67801,37.75238551709518,-99.98024221097565,,,US-400 & US-283,63,4,0,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
662,Flying J Travel Center,Flying J,Flying J Travel Center #662,18750 Herndon Oak Grove Rd,Oak Grove,KY,42262,36.69733963879761,-87.45467198147583,I-24,86,"I-24, Exit 86",130,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
672,Flying J Travel Center,Flying J,Flying J Travel Center #672,700 State Hwy J,Peculiar,MO,64078,38.72294493624515,-94.45210486871717,I-49,167,"I-49, Exit 167",165,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
683,Flying J Travel Center,Flying J,Flying J Travel Center #683,1800 Princeton Kenly Rd,Kenly,NC,27542,35.57450741129341,-78.14640144688613,I-95,106,"I-95, Exit 106",145,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,exact-authoritative-match,f97ef111-f094-422a-bc61-7362a0a27d26 eb5cb560-c5f7-466b-89b0-4fb84dbf8ff5,store_number,"1 colocated service row(s), no map pin"
710,Flying J Travel Center,Flying J,Flying J Travel Center #710,1623 Oliver Rd,New Milford,PA,18834,41.82452317462087,-75.68204660845947,I-81,219,"I-81, Exit 219",118,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
720,Flying J Travel Center,Flying J,Flying J Travel Center #720,1420 TN-96 N,Fairview,TN,37062,36.026395,-87.17167,I-40,182,"I-40/TN-96, Exit 182",150,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
727,Flying J Travel Center,Flying J,Flying J Travel Center #727,1305 E Monte Cristo Rd,Edinburg,TX,78542,26.33633561175397,-98.14358108598327,,9,"I-69C, Exit 9",200,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
736,Flying J Travel Center,Flying J,Flying J Travel Center #736,100 E Pinehurst St,Pecos,TX,79772,31.401066827695132,-103.48657789407946,I-20,42,"I-20, Exit 42",200,10,9,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
903,Pilot Travel Center,Pilot,Pilot Travel Center #903,1944 N 9th St,Salina,KS,67401,38.874055906647136,-97.61086160873718,I-70,252,"I-70, Exit 252",150,11,13,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
909,Pilot Licensed Location,Pilot,Pilot Licensed Location #909,1350 W Roosevelt Hwy,Shelby,MT,59474,48.513041242657266,-111.87263550793458,I-15,363,"I-15, Exit 363",70,10,6,,,true,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Game Room | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
911,Pilot Licensed Location,Pilot,Pilot Licensed Location #911,27 Diamond Road,Superior,MT,59872,47.18954944087357,-114.88601253505708,I-90,47,"I-90, Exit 47",10,7,0,,,false,Diesel Lanes | Showers | ATM | DEF Lanes | Game Room | Truck Parking Spaces,true,net-new-official-location,,,
915,Pilot Licensed Location,Pilot,Pilot Licensed Location #915,2711 N Frontage Rd,Billings,MT,59101,45.81616938974165,-108.41676835449219,I-90,455,"I-90, Exit 455",156,10,0,,,true,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
923,Flying J Licensed Location,Flying J,Flying J Licensed Location #923,2775 Old Hardin Rd,Billings,MT,59101,45.81294223502462,-108.41528326064378,I-90,455,"I-90, Exit 455",125,8,0,,,true,Diesel Lanes | Showers | Premium Wifi | ATM | CAT Scale | DEF Lanes | Drivers Lounge | Truck Parking Spaces,true,net-new-official-location,,,
1006,Pilot Travel Center,Pilot,Pilot Travel Center #1006,2342 N Main St,Junction,TX,76849,30.505646584402083,-99.77643698518067,I-10,456,"I-10, Exit 456",44,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
1033,Flying J Travel Center,Flying J,Flying J Travel Center #1033,3302 Garden City Hwy,Midland,TX,79706,31.9806242,-102.0337402,I-20,137B,"I-20, Exit 137B",137,9,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1054,Pilot Travel Center,Pilot,Pilot Travel Center #1054,10700 U.S. Hwy 183 N.,Buda,TX,78610,30.0347448,-97.6869554,,,Hwy 183 & Hwy 21,28,4,2,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1086,Flying J Travel Center,Flying J,Flying J Travel Center #1086,6255 IN-18,Marion,IN,46952,40.55436688312811,-85.55450341640427,I-69,264,"I-69/IN-18, Exit 264",80,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
4562,Pilot Travel Center,Pilot,Pilot Travel Center #4562,2607 Scrubby Bluff Rd,Kingsland,GA,31548,30.75989471461253,-81.65574789931874,I-95,1,"I-95, Exit 1",111,8,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,0fda85a9-364c-4541-99d7-fac38c8f755e 67d39304-81ee-485f-a23a-0882d8ace653,store_number,"1 colocated service row(s), no map pin"
4567,ONE9 Travel Center,ONE9,ONE9 Travel Center #4567,1155 S Anderson Rd,Rock Hill,SC,29730,34.91319420378422,-80.97954384629517,I-77,77,"I-77, Exit 77",30,8,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
4569,Pilot Travel Center,Pilot,Pilot Travel Center #4569,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,32.26878204646999,-81.08101432460634,I-95,5,"I-95, Exit 5",90,8,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,9ac45310-ac8c-4885-a5aa-ebf787c2f13a a3953ace-f227-41eb-8824-30476efb2e60,store_number,"1 colocated service row(s), no map pin"
4598,Pilot Travel Center,Pilot,Pilot Travel Center #4598,507 Hwy 309,Niota,TN,37826,35.54529044788867,-84.56525256261311,I-75,56,"I-75, Exit 56",91,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,5adb811d-9b49-4829-a08f-75481f80a864 dbf0f5f0-3fa6-4f92-98f5-40f76579d5c8,store_number,"1 colocated service row(s), no map pin"
4599,Pilot Travel Center,Pilot,Pilot Travel Center #4599,640 Dixie Lee Ave,Monteagle,TN,37356,35.23287234838486,-85.82578254469547,I-24,135,"I-24, Exit 135",79,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
1014,Flying J Licensed Location,Flying J,Flying J Licensed Location #1014,73 MT-16,Glendive,MT,59330,47.11661345471493,-104.73656480754852,I-94,213,"I-94, Exit 213",200,8,0,,,true,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry,true,net-new-official-location,,,
1203,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #1203,10580 Old Hwy 80 W,Meridian,MS,39307,32.34330003394725,-88.79821347876684,I-20,129,"I-20, Exit 129",96,12,8,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | DEF Lanes | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1211,Pilot Travel Center,Pilot,Pilot Travel Center #1211,1103 S Main St,Andrews,TX,79714,32.307315792686104,-102.54191470407389,,,"US-385, SE Loop 1910",56,6,5,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1212,Pilot Travel Center,Pilot,Pilot Travel Center #1212,48286 Vicksburg Rd,Salome,AZ,85348,33.633721329113875,-113.76836530256524,I-10,45,"I-10, Exit 45",20,8,4,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Bulk Propane | DEF Lanes | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1215,One9 Travel Center,ONE9,One9 Travel Center #1215,48710 Vicksburg Rd,Salome,AZ,85348,33.627656363554415,-113.76779908173792,I-10,45,"I-10, Exit 45",0,9,6,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,false,net-new-zero-space-directory-only,,,
1235,Pilot Dealer,Pilot,Pilot Dealer #1235,9250 S Avenue 40 E,Tacna,AZ,85352,32.69052428133354,-113.95404036662799,I-8,42,"I-8, Exit 42",40,6,0,,,false,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces,true,net-new-official-location,,,
4560,Pilot Travel Center,Pilot,Pilot Travel Center #4560,2995 GA-36,Jackson,GA,30233,33.21065676418917,-84.05650407738494,I-75,201,"I-75, Exit 201",160,8,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Truck Wash | Mobile Ordering,true,blank-only-enrichment,c67c7c6b-57f0-444f-9d3f-c6000ae1f51d,store_number,
934,Flying J Travel Center,Flying J,Flying J Travel Center #934,63276 OR-203,La Grande,OR,97850,45.29734952377309,-118.04397742666467,I-84,265,"I-84, Exit 265",50,7,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
1145,Pilot Travel Center,Pilot,Pilot Travel Center #1145,11501 TX-191 E,Midland,TX,79706,31.967599424046014,-102.25234190810527,,,TX-191 & TX-349,40,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1174,Pilot Travel Center,Pilot,Pilot Travel Center #1174,104 W Trefz Dr,Marshall,IL,62441,39.419042376,-87.695321274,I-70,147,"I-70, Exit 147",63,8,5,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
1181,Pilot Travel Center,Pilot,Pilot Travel Center #1181,1201 E IL-38,Rochelle,IL,61068,41.93554805391559,-89.01751491439755,I-39,99,"I-39, Exit 99",78,8,5,,,false,Diesel Lanes | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1177,Flying J Travel Center,Flying J,Flying J Travel Center #1177,14320 Slover Ave,Fontana,CA,92337,34.06359049744368,-117.49366586392784,I-10,61,"I-10, Exit 61",36,10,7,,,false,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1195,Pilot Travel Center,Pilot,Pilot Travel Center #1195,1307 N Dolarway Rd,Ellensburg,WA,98926,47.005326580377414,-120.58690079169361,I-90,106,"I-90, Exit 106",48,8,5,,,false,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1216,Pride Travel Center,Pride Travel Center,Pride Travel Center #1216,5240 S Sunland Gin Rd,Eloy,AZ,85131,32.8118421145121,-111.67180282949982,I-10,200,"I-10, Exit 200",54,7,3,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,true,net-new-official-location,,,
1245,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #1245,4 Corvette Dr,Litchfield,IL,62056,39.17694110759193,-89.67442381225109,I-55,52,"I-55, Exit 52",40,4,2,,,true,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Game Room | Pegasus | Mobile Ordering,true,net-new-official-location,,,
8603,Pilot Dealer,Pilot,Pilot Dealer #8603,620 W Mill Road,Artesia,NM,88210,32.87196623187066,-104.40138348975755,,,US-285 and Co Rd 114,0,4,0,,,false,Diesel Lanes | Diesel Mobile Fueling,false,net-new-zero-space-directory-only,,,
1009,Flying J Travel Center,Flying J,Flying J Travel Center #1009,11053 Riverside Dr,Mira Loma,CA,91752,34.01513200422592,-117.5254612290131,,42,"CA-60, Exit 42",107,12,11,,,false,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Drivers Lounge | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1234,Pilot Licensed Location,Pilot,Pilot Licensed Location #1234,12683 White Hills Rd,Willow Beach,AZ,86445,35.70004490524768,-114.4761264139242,,,HWY 93,25,5,0,,,false,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces,true,net-new-official-location,,,
1244,ONE9 Dealer,ONE9,ONE9 Dealer #1244,942 E Pima St,Gila Bend,AZ,85337,32.94993318,-112.705484524,,,AZ-85,100,7,0,,,false,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Truck Parking Spaces,true,net-new-official-location,,,
1225,Pilot Travel Center,Pilot,Pilot Travel Center #1225,9810 Perrin Rd,Mascoutah,IL,62258,38.555497,-89.805999,I-64,23,"I-64, Exit 23",29,6,4,,,false,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1260,Pilot Dealer,Pilot,Pilot Dealer #1260,20404 Taft Hwy,Bakersfield,CA,93311,35.26766214721387,-119.22977059391785,I-5,244,"I-5, Exit 244",40,8,0,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,true,net-new-official-location,,,
1247,Pilot Dealer,Pilot,Pilot Dealer #1247,1888 US-82,New Boston,TX,75570,33.46965939787216,-94.45360759474886,I-30,199,"I-30, Exit 199",48,5,0,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care,true,net-new-official-location,,,
1227,Pilot Travel Center,Pilot,Pilot Travel Center #1227,164 FM 1927,Pyote,TX,79777,31.5279256,-103.1194983,I-20,66,"I-20, Exit 66",71,7,5,,,false,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1272,Pilot Dealer,Pilot,Pilot Dealer #1272,35858 Ghost Town Rd,Yermo,CA,92398,34.904088,-116.887267,I-15,191,"I-15, Exit 191",30,4,0,,,false,Diesel Lanes | Diesel Mobile Fueling | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,true,net-new-official-location,,,
1269,Pilot Dealer,Pilot,Pilot Dealer #1269,2500 I-10 BL,San Simon,AZ,85632,32.27079302835089,-109.24418760862534,I-10,378,"I-10, Exit 378",35,4,0,,,false,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,true,net-new-official-location,,,
1226,EZ Trip Travel Center,EZ Trip Travel Center,EZ Trip Travel Center #1226,91558 Biggs Rufus Highway,Wasco,OR,97065,45.669722279032385,-120.83191954329776,I-84,,I-84 Exit 104,20,5,0,,,false,Diesel Lanes | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1262,Xpress Fuel Travel Center,Xpress Fuel Travel Center,Xpress Fuel Travel Center #1262,1590 FM1110,Clint,TX,79836,31.598011923114207,-106.19699704963048,I-10,42,"I-10, Exit 42",53,8,8,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1232,EZ Trip Travel Center,EZ Trip Travel Center,EZ Trip Travel Center #1232,33380 OR-34,Albany,OR,97322,44.55542205037545,-123.05758350370482,I-5,228,"I-5, Exit 228",30,5,3,,,false,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1271,ONE9 Dealer,ONE9,ONE9 Dealer #1271,2084 S Marina Dr,Thermal,CA,92274,33.2788476,-115.9656157,,,CA-86,20,9,0,,,false,,true,net-new-official-location,,,
